Id,Clau,Titol,Longitud,Latitud,Desapareguda,Bandol,TipusFossa,Notes,Font,Documentacio,HospMilitar,NumRestes,Municipi,Comarca,IdCategoria,Estudi_Ebre,Fitxa,Excavades,Data creació,Inicipublicacio,Georeferència,LIMADM_MUNICIPI,LIMADM COMARCA
125871,Cementiri el Molar,Cementiri el Molar,0.70443392,41.16700854,No,Republicà,Hospital Militar,"A El Molar s'hi va instal·lar un Hospital Militar del Xè Cos d'Exèrcit. Segons els testimonis recollits al poble estava ubicat a la Mina de la Lousa o en una fàbrica. Tot i que no es té més informació de l'hospital, és possible que al contrari que la majoria d'hospitals habilitats a la comarca del Priorat, aquest actués sobretot a finals de 1938 i principis de 1939, amb l'inici de l'ofensiva franquista sobre territori català. Al Priorat les tropes rebels hi arribaren des de la zona del Segre, per on havien trencat el front al poble de Seròs. Però tot i que el poble de La Torre de l'Espanyol fou ocupat el 2 de gener, entre aquest i el Priorat hi ha la serra de Lo Tormo i tota la zona és muntanyosa. El Lloar i Garcia, que flanquegen El Molar, no foren ocupats fins el 10 de gener. És a dir, al voltant del Molar durant 8 dies hi va haver combats i les tropes republicanes van oferir forta resistència per tal de frenar el màxim possible l'avanç franquista. Els morts que es produïren a l'hospital del Molar foren segurament els soldats ferits d'aquells combats. Els que moriren van ser enterrats al cementiri.","Tarrés, Pere: El meu diari de Guerra. Publicacions de l'Abadia de Montserrat, Barcelona 2004. Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.",,Hospital de Primera Línia / Lloc de Socors Divisionari del Xè Cos d’Exèrcit republicà.,Desconegut,"Molar, el",Priorat,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/molar-cementiri,No,,,"(41.16700854, 0.70443392)",411,35
161593,Cementiri d'Espot,Cementiri d'Espot,1.08321548,42.57959849,No,,Civils,"La informació prové de la recerca sobre el ""Cost Humà de la Guerra Civil"" del Centre d'Història Contemporània de Catalunya.",,"AHN, Espot FC-CAUSA_GENERAL, 1466, EXP.35",,1,Espot,Pallars Sobirà,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/161592,No,,,"(42.57959849, 1.08321548)",323,2
125941,Cementiri de Vilafranca del Penedès,Cementiri de Vilafranca del Penedès,1.70049906,41.35216879,No,Republicà,Hospital Militar,"L'hospital funcionà de juny de 1937 fins al final de la guerra. Va atendre, sobretot, ferits de la batalla de l'Ebre. En total hi ha documentades 248 defuncions, i d'aquestes la gran majoria foren inhumats al cementiri, en una fossa comuna, concretament de 215 soldats. L'11 de desembre de 2005 l'Ajuntamen va arranjar l'entorn de la fossa, la va dignificar i hi va col·locar una placa amb el nom dels 215 soldats inhumats.","González, Ernesto: La petita història. Crònica local de la guerra civil a Vilafranca del Penedès. Editorial Humanidades, Barcelona 1994. Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009. Identificaren els republicans que durant la Guerra Civil van ser enterrats a Vilafranca. El Punt, 20 de desembre de 2003.",Arxiu Municipal de Vilafranca del Penedès. CENTRE D'HISTÒRIA CONTEMPORÀNIA DE CATALUÑA,"Hospital de Campanya o de Sang, Molí d'en Rovira. A Vilafranca es va instal·lar un Hospital anomenat Clínica Militar número 10. Es va situar al Molí d'en Rovira, aleshores allunyat del nucli urbà. Tenia un total de 560 llits, hi treballaven un centenar de persones i començà a funcionar l'any 1937, en concret el 15 de juny, mantenint-se actiu fins al final del conflicte. Estava molt ben condicionat, amb 28 sales, central telefònica, farmàcia, habitacions per rentar i planxar i dues ambulàncies, una de 4 llits i l'altra de 2. Així mateix tenia un menjador per a 3000 començalls. Va atendre sobretot ferits de la Batalla de l'Ebre, atès que les morts més nombroses es documenten els mesos de juliol, agost i setembre de 1938. De fet, el primer mort inscrit ho fou el 5 d'agost, era Francisco Turrique Casado, de Cordova, a causa d'una ferida de metralla a l'espatlla dreta soferta a Brunete. Durant la primera quinzena de setembre el nombre de morts a l'hospital foren 26, i la mateixa xifra es produeix al gener, coincidint amb la presa de Tarragona per les tropes rebels.",215 aprox.,Vilafranca del Penedès,Alt Penedès,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/vilafranca-del-penedes-cementiri,No,,,"(41.35216879, 1.70049906)",940,32
126245,Cementiri de Montferrer,Cementiri de Montferrer,1.42617881,42.34036833,No,,Civils,"A la localitat de Montferrer es va instal·lar el camp de treball núm.2 republicà. Els presos internats s'encarregaren de construir fortificacions de la línia defensiva projectada pel general Rojo. Els presos foren maltractats i, segons testimonis, en algun cas foren afusellats i inhumats dins del cementiri.","Badia, Francesc: Els camps de treball a Catalunya durant la guerra civil (1936-1939). Publicacions de l'Abadia de Montserrat, Barcelona 2001",Arxiu Històric Nacional. Causa General,,Desconegut,Montferrer i Castellbò,Alt Urgell,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/montferrer-i-castellbo-dins-del-cementiri,No,,,"(42.34036833, 1.42617881)",252,5
125795,Cementiri parroquial Cambrils,Cementiri parroquial de Cambrils,1.03938818,41.08056425,Sí,Republicà,Hospital Militar,"Els soldats que moriren a l'Hospital Militar de Cambrils (la darrera inscripció data del 29/12/1938) foren registrats al llibre d’enterraments de la parròquia de Santa Maria de Cambrils, de la que el cementiri en depenia. És gràcies a aquesta documentació que es pot saber que foren 315 els morts posteriorment inhumats, tot i que es desconeix amb exactitud la ubicació de la fossa i inclús es diu que, malgrat la seva magnitud, està desapareguda.","www.cambrils.org. Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.",,"Hospital d'Evacuació o Reraguarda que evolucionà cap a Hospital de Campanya o de Sang. Casa de Sant Josep (germans de la Salle). A Cambrils es va instal·lar molt aviat un Hospital de Sang a l'edifici dels germans de la Salle, la casa Sant Josep, que inicialment depengué de l'Hospital de Sant Joan de Reus. Com succeí en tants altres llocs del Principat,  es cercaven edificacions àmplies, lluminoses i amb capacitat de llits i de poder habilitar-se com a hospital.",315,Cambrils,Baix Camp,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/cambrils-cementiri-parroquial,No,,,"(41.08056425, 1.03938818)",158,39
126162,Alòs de Balaguer: Tossal de Castelles,Alòs de Balaguer: Tossal de Castelles,0.92759371,41.92191789,No,Republicà,Soldats,"En aquesta localitat hi ha quatre possibles fosses. L'any 1942 el fiscal instructor de la causa general va demanar informació a l'alcade d'Alòs de Balaguer sobre la mort d'un soldat mort per les tropes republicanes. Arran d'aquesta demanda es va saber que a la localitat hi havia l’existència de 55 cadàvers que haurien estat enterrats al voltant de la població. Els soldats foren abandonats al mateix indret on foren morts, fins que els veïns del poble no van tornar i van trobar els cadàvers al voltant de la població no els enterraren, també als mateixos indrets on foren localitzats.","Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.",Arxiu Històric Nacional: Causa General de Lleida. Registre de defuncions d'Alòs de Balaguer,,5,Alòs de Balaguer,Noguera,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/tossal-de-castelles,No,,,"(41.92191789, 0.92759371)",18,15
126232,Martinet: Prat d’en Martí i camp de la Pona,Martinet: Prat d’en Martí i camp de la Pona,1.67014182,42.33303834,No,Republicà,Soldats,"Les tropes rebels feren 12 soldats republicans presoners, i 4 ""paisans"" que diuen els testimonis, homes grans que ajudaven forçats a fer llenya a les tropes republicanes. Mataren els 16 al costat de l'antiga fàbrica de llana, a dos d'ells quan intentaven fugir. Els 16 foren enterrats al prat del Màrti. Els altres dos soldats republicans foren morts al mig del poble i enterrats a l'altra banda del riu, al camp de la Pona.","Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.",Archivo General Militar de Ávila. Diari Operacions 63 Divisió,,16,Montellà i Martinet,Cerdanya,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/martinet-prat-del-marti,No,,,"(42.33303834, 1.67014182)",433,4
126280,Prat del Rector_fossa,Prat del Rector,1.19295001,42.52282661,No,,Civils,"Segons les fonts bibliogràfiques i els testimonis consultats, les víctimes van ser inhumades al marge dret de la carretera de Llavorsí a Escaló, entre l'Hostal d'Aidí i el pont del Cargol, en un indret conegut com el Prat de Rector. La filla d'un dels difunts va posar una placa en record del seu pare en el lloc on està localitzada la fossa.","Fonts hemerogràfiques i bibliogràfiques: Gimeno, M. Revolució, guerra i repressió al Pallars (1936-1939). Publicacions de l'Abadia de Montserrat, 1987. Barallat, M. La repressió a la postguerra civil a Lleida (1938-1945). Publicacions de l'Abadia de Montserrat, 1989. Fonts orals: Ventureta Castellarnau, veïna d'Escaló","Arxiu Históric Comarcal de Sort, Jutjat de Primera Instància de Sort. Ajuntament d'Esterri d'Àneu, Registre Civil",,2,Llavorsí,Pallars Sobirà,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/prat-del-rector,No,,,"(42.52282661, 1.19295001)",333,2
125810,Cementiri del Vendrell,Cementiri del Vendrell,1.5434289,41.21862193,No,Republicà,Soldats,"Els morts d’aquest hospital no són nombrosos pel fet que era de convalescència, per tant els ferits que atenia ja havien passat anteriorment per un altre hospital d’evacuació, havien estat tractats i se’ls havia practicat les cures immediates per tal de salvar-los-hi la vida. Si superaven aquesta primera fase, també havien superat la mort. Però tal i com ha demostrat Àngel Archilla , a l’hospital del Vendrell hi moriren 12 soldats que, tot i que no foren inscrits al Registre del cementiri, sí que van ser inscrits al llibre de defuncions de la població.","Vidiella, Alfons: El Vendrell, 1936-1939. Vilafranca del Penedès, 2001. El 3 de vuit, 22 d'agost de 2003. Diari del Baix Penedès, 29 d'agost de 2003. Diari de Tarragona, 27 de setembre de 2003",,"Hospital d'Evacuació o reraguarda. Al municipi del Vendrell s'hi instal·là un hospital militar de reraguarda, és a dir, destinat a la recuperació d'aquells que necessitaven més de 20 o 30 dies per tal de poder ser donats d'alta. Es va situar en l'asil del poble, portat per les germanes carmelites. El novembre de 1936, l'Ajuntament va expropiar l'edifici per tal d'administrar-lo directament, quan aquest ja havia quedat buit després que l'agost del mateix any les germanes n'haguessin estat foragitades. Va funcionar sota administració municipal fins a finals de 1937, quan per iniciativa municipal es va cedir a l'exèrcit per tal que fos convertit en hospital militar. Aquest va funcionar fins l'abril de 1938 i pertanyia al XVè Cos d'Exèrcit, atenent principalment carrabiners.",12,"Vendrell, el",Baix Penedès,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/vendrell-cementiri-passadis-central,No,,,"(41.21862193, 1.5434289)",456,33
164303,Sant Pau (Diposit)_fossa,Sant Pau: Dipòsit,0.712739,41.215865,No,,Soldats,"Fossa localitzada arran de l'estudi dut a terme per la Universitat Rovira i Virgili l'any 2016, per encàrrec de la Generalitat de Catalunya.
Pròximament es completarà la informació d'aquesta fossa.",,,,Indeterminat,La Figuera,Priorat,Probable,Ebre,http://fossesirepressio.gencat.cat/ca/sant-pau-diposit,No,,,"(41.215865, 0.712739)",451,35
126176,Tomba del soldat desconegut: Camí de cal Porrer Vell,Tomba del soldat desconegut: Camí de cal Porrer Vell,2.892619,41.892236,No,Republicà,Soldats,"L'emplaçament de la tomba del soldat desconegut se situa a l'est del nucli urbà de Cassà de la Selva, en un marge del camí del Porrer Vell, a prop de cal Porrer. Els enfrontaments entre les tropes republicanes i franquistes a Cassà de la Selva a finals de gener de 1939 provocaren la mort d'un soldat republicà en retirada, possible membre de les Brigades Internacionals, que va ser mal enterrat a la cuneta del camí. El cos es va quedar allí durant un temps i, més endavant, va ser enterrat fora del camí, en un marge. A l’indret hi havia dues creus de ferro i un túmul de pedres. L’agost de 2017, d’acord amb el Pla d’actuacions en fosses, la Generalitat va excavar la fossa. Les restes es trobaven en molt mal estat, sense connexió anatòmica amb la resta de l'esquelet. Es tractava d'una inhumació primària en fossa simple excavada directament sobre el sediment. L'individu va ser dipositat en decúbit supí, col·locat amb cura amb les mans creuades sobre la pelvis i vestit. Presentava un orifici d'entrada a l'occipital de 9,8 mm de diàmetre, compatible amb un tret de pistola de 9 mm de calibre. La tomba va ser reblerta però, no obstant això, l'enterrament va ser alterat després de la descomposició de l'individu i el crani es va desplaçar a una cota superior a la resta de l'esquelet. Es tracta d'un individu masculí d'entre 30 i 40 anys, amb una alçada propera als 159 cm. Tenia la cara estreta i alta, amb òrbites altes, nas estret i mandíbula ampla. Juntament amb l'esquelet aparegueren restes associades a la indumentària de l'individu: restes de la gorra amb una insígnia de tinent de l’exèrcit republicà brodada, restes de les dues sabates, 15 botons, una sivella metàl·lica, 3 fragments de gafets a la zona del coll i un carregador de bales.","Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.","Documentació per al trasllat de restes a la Santa Cruz del Valle de los Caídos. Arxiu General de l'Administració, Fons d'Interior, Lligall 44/12116",,1,Cassà de la Selva,Gironès,Confirmada,Antiga,http://fossesirepressio.gencat.cat/ca/tomba-soldat-desconegut-cami-de-cal-porrer-vell,Sí,,,"(41.892236, 2.892619)",644,14
161227,Cabana Porta_fossa,Cabana d'en Porta: Paús,1.00538,42.01208,No,Republicà,Hospital Militar,"A l'ofensiva republicana sobre la cota del Badaull, durant el mes de maig de 1938, en Josep Torrades fou ferit i va rebre les primeres cures a la rereguarda, a uns quilòmetres de la línia de combat, on hi havia una cabana que feia d'hospital de primers auxilis. Aquest testimoni explica que els ferits estaven a l'esquerra de la cabana esperant a ser atesos i, a la dreta, s'estenien els morts per a ser enterrats. L'emplaçament de la fossa de la Cabana d´en Porta se situa a uns 7.100 m. al nord-oest del nucli de Vilanova de Meià, en el camí de la Serra de Paús. L’agost de 2017, d’acord amb el Pla de fosses de la Generalitat, es van prospectar arqueològicament 60 metres quadrats seguint els indicis de la prospecció geofísica realitzada a l’abril del mateix any i dels testimonis orals. Es va procedir a l'obertura de dos sondejos mecànics a l'oest de la cabana, però els resultats van ser negatius.","GIRIBET, R.; REGUÉ, M. (coord.): La Guerra Civil a Artesa de Segre i Comarca. Ed. La Palanca, 2009. GALITÓ, P. (et altri): Les batalles del Segre i la Noguera Pallaresa. L’atac final contra Catalunya (abril-desembre del 1938). Pagès editors. Lleida, 2006. MEZQUIDA GENÉ, L.M.: La batalla del Segre: Repercusiones del Ebro en el oeste de Catalunya. Marcha por aragón, asedio y defensa de Lérida. Diputación Provincial de Tarragona. Tarragona, 1988. MARTÍNEZ BANDE, M.: La Batalla del Ebro. 1978. Fonts orals: Josep Torrades, soldat ferit que va ser tractat en aquest hospital militar.","Arxiu General Militar d'Àvila. ""Parte de operaciones""",,Entre 5 i 7,Vilanova de Meià,Noguera,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/cabana-porta-paus,Sí,,,"(42.01208, 1.00538)",122,15
125827,Cementiri de Vilabella,Cementiri de Vilabella,1.33272529,41.25162088,No,,Soldats,"Entre el 15 i el 19 de gener de 1939 hi hagueren importants enfrontaments a Vilabella. Jaume Aguadé fou testimoni dels fets i recorda que uns soldats foren enterrats al cementiri de Vilabella. Actualment és difícil ubicar aquesta fossa. Altres testimonis recorden més cadàvers pel voltant de la població, sobretot a la muntanya de Montferri.","Aguadé Sordé, J.: La Guerra Civil (1936-1939). Records d'un nen de 9-12 anys de Vilabella a ""La Rescolsa"", Ant 2002, núm. 6 [Revista anual del Centre d'Estudis del Gaià]. Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.",,,10 aprox.,Vilabella,Alt camp,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/vilabella-cementiri,No,,,"(41.25162088, 1.33272529)",388,30
125959,Cementiri de Talladell,Cementiri de Talladell,1.17468417,41.65135073,No,,Civils,"Durant els primers mesos de la guerra, foren afusellats diversos monjos claretians i persones d'ordre pel comitè revolucionari de Cervera. Es desconeix el nombre de restes que hi ha enterrades.","Hallada una fosa común de la Guerra Civil en el Urgell con fusilados por los republicanos. Diari Segre, dimecres 04/12/2002. Solé i Barjau, Queralt. Els morts clandestins. Les fosses comunes de la Guerra Civil a Catalunya (1936-1939). Catarroja: Ed. Afers, 2009.",,,Desconegut,Tàrrega,Urgell,Probable,Antiga,http://fossesirepressio.gencat.cat/ca/talladell-cementiri,No,,,"(41.65135073, 1.17468417)",880,17
